,ActivePower,AmbientTemperatue,BearingShaftTemperature,Blade1PitchAngle,Blade2PitchAngle,Blade3PitchAngle,ControlBoxTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorRPM,GeneratorWinding1Temperature,GeneratorWinding2Temperature,HubTemperature,MainBoxTemperature,NacellePosition,ReactivePower,RotorRPM,TurbineStatus,WTG,WindDirection,WindSpeed
2019-01-01 20:50:00+00:00,666.4841525,19.9958643,40.5752566,,,,0,64.6350859,55.3305345,1283.44462,62.2748042,61.5399187,30.9965492,28.71875,,-0.308325477,11.5056904,2,G01,,6.59259484
2019-01-01 21:00:00+00:00,696.861516,19.931863,40.3592187,,,,0,64.5592646,55.2287175,1298.90963,61.8500367,61.1191381,30.9864939,28.6500004,,-1.10167641,11.6395066,2,G01,,6.82403477
2019-01-01 21:10:00+00:00,672.8098795,19.7853763,40.282802,,,,0,64.8803316,55.0515365,1284.8898,61.5517081,60.8306306,30.9961594,28.5925072,,0.30428948,11.5206219,2,G01,,6.763779825
2019-01-01 21:20:00+00:00,749.6402517,19.74057811,35.70263544,,,,0,59.57011378,55.85850267,1328.282,61.54429533,60.82262289,27.55295622,25.56784522,194.5,-0.494905851,11.90922178,2,G01,194.5,6.890249744
2019-01-01 21:30:00+00:00,896.0282525,19.6764285,40.3638793,,,,0,68.9751095,56.9073468,1407.13116,62.7239135,62.058426,30.998093,28.8125,200,-0.839577165,12.6127455,2,G01,200,7.4740647
2019-01-01 21:40:00+00:00,624.5090645,19.5316138,40.5639508,,,,0,68.6317411,57.4405292,1249.39432,62.966731,62.2672364,30.7094086,28.8125,194,-0.325059109,11.20663415,2,G01,194,6.605214865
2019-01-01 21:50:00+00:00,709.5454485,19.5330867,40.2340405,,,,0,68.7345423,57.60592,1305.73557,62.574718,61.8335743,30.001907,28.8185765,,0.497834273,11.7095646,2,G01,,6.634709785
2019-01-01 22:00:00+00:00,713.091269,19.4054091,40.1551274,,,,0,69.3046175,58.0451381,1311.0045,62.9083248,62.1901935,30.001907,28.8125,200,-0.433574124,11.7546067,2,G01,200,6.55270985
2019-01-01 22:10:00+00:00,737.6059725,19.3094034,40.1090569,,,,0,69.6155495,58.3960468,1325.16589,62.9599856,62.2486018,30.001907,28.80625,203,0.057374547,11.8788164,2,G01,203,6.95168487
2019-01-01 22:20:00+00:00,784.502655,19.298793,40.3406661,,,,0,68.775362,58.1474038,1348.42671,63.3811461,62.7054855,30.001907,28.537203,,0.508810308,12.0992478,2,G01,,7.17712481
2019-01-01 22:30:00+00:00,692.1556575,19.2149919,40.2639049,,,,0,67.0649727,57.3425778,1293.33187,62.8314547,62.153629,30.0015256,28.21875,,-0.792978269,11.592796,2,G01,,6.965894775
2019-01-01 22:40:00+00:00,705.19215,19.1887238,39.9915919,,,,0,66.2255951,56.7729239,1304.7917,61.9660272,61.2921967,29.996831,27.9971033,,0.338856926,11.6998251,2,G01,,6.982499705
2019-01-01 22:50:00+00:00,582.9158775,19.092513,39.8098735,,,,0,65.2862994,56.2334706,1222.7044,61.1384851,60.472615,29.7977991,27.8312582,,-0.30521714,10.9664521,2,G01,,6.528074835
2019-01-01 23:00:00+00:00,562.7109875,18.9869341,39.4220151,,,,0,64.2502126,55.5727674,1210.13055,59.8862391,59.2015585,29.0041533,27.75,,-0.207402986,10.8514916,2,G01,,6.515619815
2019-01-01 23:10:00+00:00,552.169678,18.8873756,39.1789347,,,,0,63.6805747,55.0333142,1204.96281,59.0139156,58.3319519,29.0025429,27.6840141,,-0.053055943,10.8106826,2,G01,,6.22959985
2019-01-01 23:20:00+00:00,585.5385345,18.8406607,39.0318647,,,,0,65.4720899,55.2756928,1225.2542,58.6850732,58.0146171,29.0025377,27.6735226,206,-0.332997358,10.98728945,2,G01,206,6.269469835
2019-01-01 23:30:00+00:00,496.4108178,18.71183878,34.57881589,,,,0,58.48700778,55.659586,1166.662678,58.27289644,57.57532967,25.77126222,24.63165878,206,-5.165907374,10.467386,2,G01,206,6.031927644
2019-01-01 23:40:00+00:00,640.8651295,18.7926749,38.8334969,,,,0,66.7466151,55.9724678,1266.45448,58.4300188,57.7060626,28.9742416,27.75,206,0.10056897,11.3494081,2,G01,206,6.709319845
2019-01-01 23:50:00+00:00,787.4486717,18.92129667,34.76538089,,,,0,60.79857156,56.79225856,1352.988056,59.69960133,59.04608267,25.98547811,24.638453,209,-0.132608147,12.12218478,2,G01,209,7.360677428
2019-01-02 00:00:00+00:00,797.9500965,18.9334278,39.4682543,,,,0,69.2923701,57.5000752,1357.06847,60.7309145,60.0978947,29.7637749,27.6875053,,-0.432920333,12.16295655,2,G01,,7.04024473
2019-01-02 00:10:00+00:00,562.6606995,18.935771,39.3755531,,,,0,68.6513494,57.6646159,1204.79589,60.7097126,60.0423483,29.1083129,27.776471,,-0.019107517,10.80106685,2,G01,,6.411429795
2019-01-02 00:20:00+00:00,331.330651,18.9174777,38.9168641,,,,0,66.542965,57.366257,1039.94316,59.105402,58.3636803,28.0928804,27.9062262,,-0.19511555,9.323295,2,G01,,5.81959482
2019-01-02 00:30:00+00:00,284.2673405,18.8850705,38.5889293,,,,0,65.4149574,56.9098287,1029.94445,57.6541781,56.8626434,28.001907,27.9375,,-0.107712237,9.23106485,2,G01,,5.452934845
2019-01-02 00:40:00+00:00,321.118923,18.8906056,38.3623621,,,,0,65.0028265,56.5938839,1031.64713,56.7259044,55.940627,28.0017068,27.8811363,206,-0.297741577,9.2540874,2,G01,206,5.43576478
2019-01-02 00:50:00+00:00,392.8708955,18.8666361,38.2038952,,,,0,65.1769013,56.3619128,1085.11656,56.3873103,55.6202603,27.9976272,27.875,,-0.40293966,9.72951805,2,G01,,5.851634885
2019-01-02 01:00:00+00:00,433.4650615,18.9205703,38.1677049,,,,0,65.5709139,56.2684923,1111.47512,56.3164096,55.5718975,27.998093,27.8182005,,-0.345251071,9.96618025,2,G01,,5.942904855
2019-01-02 01:10:00+00:00,441.0249615,18.9922202,38.1109287,,,,0,65.6378659,56.1527974,1123.51583,56.0771695,55.3636617,27.998093,27.806597,,0.013749957,10.079986,2,G01,,6.101139855
2019-01-02 01:20:00+00:00,485.125713,19.0894661,38.0487733,,,,0,65.9837814,56.1973066,1159.32875,56.045457,55.3590573,27.9950496,27.8125,212,-0.469094525,10.39546845,2,G01,212,6.18594987
2019-01-02 01:30:00+00:00,480.045093,19.1928685,38.0265451,,,,0,66.248379,56.3050532,1153.81087,56.1324375,55.4753981,27.998093,27.8125,215,0.071303585,10.3476448,2,G01,215,6.04907988
2019-01-02 01:40:00+00:00,373.6464545,19.2737362,37.916459,,,,0,65.5245396,56.2517252,1066.58964,55.6027258,54.9382411,27.9330047,27.9065227,,-0.552586218,9.568598,2,G01,,5.66341986
2019-01-02 01:50:00+00:00,354.0130115,19.3175324,37.7951336,,,,0,64.9541706,56.135343,1051.29637,54.9878006,54.30555,27.2276514,27.98125,,0.153650935,9.4306775,2,G01,,5.625989825
2019-01-02 02:00:00+00:00,211.4367005,19.2774107,37.6457387,,,,0,64.0270778,55.7865796,1030.05921,53.9686553,53.275261,27.0219867,28.0855188,,-0.385746557,9.2392601,2,G01,,5.19084484
2019-01-02 02:10:00+00:00,67.79309689,19.23153022,33.33102044,,,,0,55.054213,55.13725522,1029.872711,52.18617811,51.48178878,24.21182456,25.03122456,215,0.140075724,9.230308778,2,G01,215,4.006466494
2019-01-02 02:20:00+00:00,-1.05567159,19.3781267,37.1703356,,,,0,59.5898307,53.6873883,386.6016602,50.7396922,50.0881127,27.420639,28.4233777,,-5.657687725,3.774697123,1,G01,,2.790664905
2019-01-02 02:30:00+00:00,52.04207453,19.7054764,36.6368313,,,,0,58.309232,53.6888403,640.507513,49.9684308,49.4299891,26.9219298,29.4688135,,-5.217964591,5.738092342,2,G01,,3.780969845
2019-01-02 02:40:00+00:00,196.0556585,20.0135482,36.8639129,,,,0,61.4251933,54.9159056,1029.99937,50.3273837,49.7455254,27.6685987,29.0125,,-0.176091562,9.2412291,2,G01,,4.524589825
2019-01-02 02:50:00+00:00,101.593369,20.2930991,36.9658437,,,,0,61.1389533,54.4752619,1030.09562,50.6016421,49.905488,27.9927273,28.8313549,,-0.342055639,9.2331088,2,G01,,3.77460484
2019-01-02 03:00:00+00:00,65.00498189,20.6990698,36.9606531,,,,0,59.8277501,53.8028999,1029.48891,49.8624268,49.1320596,27.997447,28.9562612,,-0.141388491,9.2401472,2,G01,,3.511674805
2019-01-02 03:10:00+00:00,29.56322463,21.01924878,36.90054367,,,,0,59.10956044,53.20946656,711.4417661,49.25099222,48.53993944,27.88844678,29.15972222,218,-5.081077359,6.34895374,2,G01,218,3.308034845
2019-01-02 03:20:00+00:00,-15.5358763,,,,,,,,,,,,,,215,-19.0306695,,4,G01,215,3.30474975
2019-01-02 03:30:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 03:40:00+00:00,160.7998552,,,,,,,,,,,,,,,-1.166649238,,2,G01,,4.378949825
2019-01-02 03:50:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 04:00:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 04:10:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 04:20:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 04:30:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 04:40:00+00:00,,,,,,,,,,,,,,,188,,,,G01,188,
2019-01-02 04:50:00+00:00,497.2417053,23.22985922,37.576925,,,,0,66.95261167,56.78797667,1186.440622,57.97461722,57.29019833,27.998093,32.48986989,182,-0.037028928,10.66102078,2,G01,182,5.964453193
2019-01-02 05:00:00+00:00,452.9286695,23.4894365,37.5960292,,,,0,66.615746,57.0695324,1170.76643,58.1914544,57.476233,27.998093,32.8812504,185.6666667,-0.08092835,10.5056283,2,G01,185.6666667,5.455504785
2019-01-02 05:10:00+00:00,619.5839295,23.7644768,37.6125919,,,,0,67.3020684,57.4848975,1236.63077,58.5497074,57.8148715,28.0000097,33.2187977,196,-1.392598427,11.0739732,2,G01,196,6.005409725
2019-01-02 05:20:00+00:00,714.2393106,23.61244838,33.2754495,,,,0,60.70280188,58.50256238,1265.264587,60.64585763,60.0229525,24.5040455,29.25822688,194,0.537893089,11.34795963,2,G01,194,6.379252771
2019-01-02 05:30:00+00:00,549.1200969,23.84122214,38.07102843,,,,0,68.83108429,58.74442357,1213.193443,60.90744586,60.26896086,28.00437629,33.63670343,194,-0.25420398,10.88279643,2,G01,194,6.091815115
2019-01-02 05:40:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 05:50:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 06:00:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 06:10:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 06:20:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 06:30:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 06:40:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 06:50:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 07:00:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 07:10:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 07:20:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 07:30:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 07:40:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 07:50:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 08:00:00+00:00,367.677685,27.18500933,38.38792733,,,,0,64.89531167,56.359378,1152.5739,58.94839867,58.12854333,29.992128,36.500225,160,1.576393525,10.340368,2,G01,160,6.0066
2019-01-02 08:10:00+00:00,287.8931989,27.5453525,38.3827575,,,,0,64.3259799,56.5026853,1076.15202,58.9194706,58.1124854,29.9907732,36.7250596,167,-0.585949815,9.6507771,2,G01,167,4.92028981
2019-01-02 08:20:00+00:00,183.7228897,27.5327396,38.4232135,,,,0,64.0428003,56.6564665,1032.54595,58.7933335,57.984941,29.9980684,36.9562534,183.5,0.921043419,9.2523258,2,G01,183.5,4.63621977
2019-01-02 08:30:00+00:00,241.57612,27.7737711,38.4970191,,,,0,63.8859366,56.71425,1063.88526,58.5181121,57.6986284,29.998093,37.10625,175.1666667,-0.610326788,9.53251015,2,G01,175.1666667,4.58349981
2019-01-02 08:40:00+00:00,251.704308,27.8360643,38.541335,,,,0,64.230009,56.9602579,1039.52361,58.5266877,57.7053341,29.998093,37.2,,-0.123513479,9.3193862,2,G01,,4.6535248
2019-01-02 08:50:00+00:00,277.4382107,27.85115829,33.09203257,,,,0,55.40863071,57.143503,1047.4719,58.89082643,58.04591129,25.71265114,31.95493314,185,-0.236798126,9.399216857,2,G01,185,4.699235529
2019-01-02 09:00:00+00:00,275.94186,27.75427486,33.14650414,,,,0,55.71524057,57.42188229,1040.393029,59.15344629,58.30815271,25.71569229,32.191094,154,-0.010096479,9.3352555,2,G01,154,4.747288633
2019-01-02 09:10:00+00:00,138.5680596,28.3032864,38.6847661,,,,0,63.9205877,57.2758023,1029.95236,58.690925,57.8405316,30.0072619,37.89375,157,-0.194328315,9.23028555,2,G01,157,3.98483982
2019-01-02 09:20:00+00:00,196.7554614,28.131716,38.7365751,,,,0,64.2354432,57.3186542,1033.8204,58.8072576,57.9592137,30.6786221,38.1373684,188.6666667,-0.675988835,9.26808695,2,G01,188.6666667,4.28476484
2019-01-02 09:30:00+00:00,89.01514099,28.1745553,38.6342913,,,,0,62.6642888,56.8818204,798.733844,57.9538401,57.1532775,30.959997,38.4185684,186.5,-5.989783044,7.16632975,2,G01,186.5,4.25780984
2019-01-02 09:40:00+00:00,289.4916879,28.0947007,38.7754137,,,,0,64.6995003,57.5459976,1096.61696,58.5494613,57.8066868,31.0077624,38.29375,170.5,-0.219728065,9.8331843,2,G01,170.5,4.610684825
2019-01-02 09:50:00+00:00,254.435136,28.3130321,38.865549,,,,0,64.432574,57.4995102,1086.47922,58.6140379,57.8166982,31.1485009,38.3,167,-0.136799695,9.7461287,2,G01,167,4.56377981
2019-01-02 10:00:00+00:00,353.8930417,28.228779,38.9793093,,,,0,65.6711418,57.8937376,1067.50886,59.4447187,58.639453,31.9890935,38.34375,166,-0.020852839,9.5677067,2,G01,166,4.97259484
2019-01-02 10:10:00+00:00,326.6856604,28.3300751,39.0614846,,,,0,66.078005,58.2446501,1078.69061,60.1265769,59.3029136,31.99086,38.442823,170.6666667,-0.666760288,9.6685606,2,G01,170.6666667,4.762594845
2019-01-02 10:20:00+00:00,248.5137535,28.3653319,39.1055997,,,,0,65.482955,58.2461431,1042.29538,59.9518529,59.112773,31.9944285,38.4879749,180,-0.623898507,9.3407364,2,G01,180,4.60368482
2019-01-02 10:30:00+00:00,86.2992796,28.6354416,39.0816325,,,,0,64.3928229,58.0084831,763.4832199,59.6814513,58.8280438,31.8254283,38.5661876,182,-3.247301073,6.843505582,3,G01,182,3.82816984
2019-01-02 10:40:00+00:00,100.3360918,28.41255478,38.93704667,,,,0,63.57284267,57.95280889,1027.5872,58.59715489,57.83967267,31.8961945,39.0767371,,1.01880105,9.224250111,3,G01,,3.9982948
2019-01-02 10:50:00+00:00,195.1430448,28.2446055,39.0831435,,,,0,63.8771035,57.8721521,1049.24696,58.437243,57.6511943,32.00596789,38.64555856,165,-0.509854391,9.401375,2,G01,165,4.376964795
2019-01-02 11:00:00+00:00,111.0236575,28.352878,31.3258306,,,,0,51.5214988,57.9963276,1030.40412,58.7550622,57.9417984,25.609089,30.8223656,165,-0.623313459,9.2328337,2,G01,165,3.64805983
2019-01-02 11:10:00+00:00,111.933674,28.2804149,39.2114212,,,,0,63.5815628,57.6634005,1029.73648,58.2808301,57.4469205,32.9845934,38.4998905,167.5,-0.148130337,9.2258497,2,G01,167.5,3.90528987
2019-01-02 11:20:00+00:00,276.4525145,28.1735432,39.265059,,,,0,64.70123,57.7741424,1043.39354,58.5365094,57.7054223,32.9957205,38.3999996,168,0.258818535,9.35645595,2,G01,168,4.90490476
2019-01-02 11:30:00+00:00,185.1185547,28.016143,39.315395,,,,0,64.4907048,57.7055506,1032.36012,58.6263426,57.7956457,32.996185,38.4010649,157,-0.287952244,9.2565097,2,G01,157,4.169529785
2019-01-02 11:40:00+00:00,191.1247092,27.8995192,39.3573456,,,,0,64.6532555,57.7704622,1032.52957,58.7116416,57.8707941,32.996185,38.3935005,176,-0.014248703,9.2602467,2,G01,176,4.71499488
2019-01-02 11:50:00+00:00,130.1421857,27.77376838,35.00645511,,,,0,57.09392589,57.61022238,1030.131475,58.38733925,57.538331,29.32994222,34.03121067,,-0.149592703,9.233891375,2,G01,,4.074024813
2019-01-02 12:00:00+00:00,151.9193092,27.62187614,39.40783283,,,,0,63.66621817,57.27747157,1030.0608,57.82985857,56.97970171,32.996185,38.0625,179.6666667,-0.306471884,9.250982429,2,G01,179.6666667,4.45083986
2019-01-02 12:10:00+00:00,87.34457217,27.689324,29.57494725,,,,0,47.5080925,57.24486733,1029.7809,57.806869,56.96013633,24.74713875,28.484425,,-0.997123305,9.237593667,0,G01,,3.743599967
2019-01-02 12:20:00+00:00,275.2417878,27.4306192,31.5884072,,,,0,51.448398,57.1900488,1030.03818,57.9483336,57.087673,26.4064728,30.1513488,182,3.224219105,9.2367134,2,G01,182,4.911133133
2019-01-02 12:30:00+00:00,,27.220544,39.5299715,,,,0,64.26708,57.27106633,1029.754667,58.39075933,57.52931767,33.024421,37.5625,,,9.222692667,,G01,,
2019-01-02 12:40:00+00:00,291.5831,27.1637825,39.528494,,,,0,64.6281286,57.2637021,1030.15819,58.6156301,57.7477813,33.8218329,37.4563007,197,0.158423501,9.2380335,2,G01,197,5.2696331
2019-01-02 12:50:00+00:00,256.570798,27.1077291,39.5535235,,,,0,64.691367,57.2718446,1029.61738,58.9488406,58.0843635,33.976192,37.3,,-0.548573341,9.2390597,2,G01,,4.88536977
2019-01-02 13:00:00+00:00,281.215762,27.0521623,39.5801979,,,,0,64.8419899,57.3319218,1037.35412,59.1578557,58.2890212,33.9846486,37.1359548,,0.119612697,9.3031447,2,G01,,5.06754478
2019-01-02 13:10:00+00:00,238.264876,26.9594412,39.5992597,,,,0,64.632366,57.278241,1030.19215,59.078869,58.2129891,33.9900895,36.9961521,,-0.270516541,9.23438565,2,G01,,5.04930487
2019-01-02 13:20:00+00:00,118.315799,26.91801,39.6116555,,,,0,63.81184588,57.12463938,1030.019688,58.63256375,57.7595015,33.99272225,36.84049213,,0.066223219,9.228968125,2,G01,,4.024622022
2019-01-02 13:30:00+00:00,,,0,,,,0,0,,,,,0,0,,,,0,G01,,
2019-01-02 13:40:00+00:00,271.6741133,26.5242345,39.60636,,,,0,63.86911333,56.6266325,1033.42545,57.72456225,56.86717275,33.996185,36.27083333,191,-0.503652197,9.26240575,2,G01,191,5.068033167
2019-01-02 13:50:00+00:00,343.817218,26.4172117,39.6157083,,,,0,64.5408065,56.8268805,1062.63686,58.4362963,57.5719454,33.996185,36.1296263,200,-0.596542526,9.5344583,2,G01,200,5.696339815
2019-01-02 14:00:00+00:00,339.245475,26.1937521,39.656738,,,,0,64.9901786,56.9496354,1050.28553,59.2498841,58.3749295,33.996185,36.0000004,,-0.675085695,9.4140102,2,G01,,5.416824905
2019-01-02 14:10:00+00:00,416.1217415,25.9867541,39.6698473,,,,0,65.4847552,57.1236602,1115.40276,59.8462552,58.9630061,33.996185,35.8937412,203,-0.344966821,10.005183,2,G01,203,5.745579795
2019-01-02 14:20:00+00:00,617.5865935,25.7578375,39.9116358,,,,0,67.3601375,57.6652692,1262.13541,61.3460891,60.5183898,33.996185,35.75625,,-1.007862157,11.31290425,2,G01,,6.647584745
2019-01-02 14:30:00+00:00,534.1556795,25.6157007,40.0811028,,,,0,67.8755455,58.1908767,1205.54058,62.3319987,61.5629227,33.996185,35.6374939,,0.099753415,10.7957589,2,G01,,6.1058198
2019-01-02 14:40:00+00:00,645.017787,25.5921734,40.2546364,,,,0,68.8809855,58.7409001,1279.96206,63.2387877,62.4642745,33.5959384,35.536282,206,-0.00405728,11.4801078,2,G01,206,6.323809825
2019-01-02 14:50:00+00:00,726.348693,25.5790414,40.5810981,,,,0,69.8291229,59.1832326,1323.14317,64.4183938,63.6767925,33.0046389,35.3625,,-0.831531872,11.86629535,2,G01,,6.947339815
2019-01-02 15:00:00+00:00,798.895411,25.4113304,40.8125566,,,,0,69.8151215,58.6536866,1363.67492,65.3267458,64.6239901,33.0059172,35,,-0.942792011,12.2313807,2,G01,,7.280804605
2019-01-02 15:10:00+00:00,839.5447505,25.2254592,41.1048046,,,,0,69.9223079,58.4954346,1392.07367,66.1160361,65.4573794,33.0072844,34.7625,,-0.117382068,12.48203995,2,G01,,7.2897897
2019-01-02 15:20:00+00:00,852.0962445,25.1201809,41.3723482,,,,0,69.9924775,58.3839725,1394.08419,66.8105639,66.1699443,33.0124676,34.4766628,,-0.15033589,12.4893607,2,G01,,7.175344795
2019-01-02 15:30:00+00:00,785.794128,25.0495015,41.5740763,,,,0,69.4641816,58.0692463,1364.2641,66.9162326,66.2585995,33.0141502,34.3125,,0.257107304,12.2337936,2,G01,,7.24952471
2019-01-02 15:40:00+00:00,862.702134,24.9449328,41.6886799,,,,0,69.6730892,58.001138,1402.21627,67.1942245,66.5621906,33.0105092,34.1312603,,0.613315708,12.5595133,2,G01,,7.545604655
2019-01-02 15:50:00+00:00,868.1748065,24.7753149,41.8405552,,,,0,69.7134425,57.9606756,1401.92931,67.4942926,66.8819277,33.0121453,33.9627425,,-0.690360631,12.568549,2,G01,,7.62245966
2019-01-02 16:00:00+00:00,876.232927,24.6186762,41.9941858,,,,0,69.8589052,57.9580716,1402.91776,67.8864301,67.2890254,33.0107608,33.7568047,,-0.865432601,12.5932278,2,G01,,7.440689715
2019-01-02 16:10:00+00:00,802.813631,24.4764509,42.0729604,,,,0,69.2812138,57.7107887,1364.70685,67.6494214,67.0167935,33.0060119,33.65,,-0.339824346,12.2370131,2,G01,,7.25743963
2019-01-02 16:20:00+00:00,741.859775,24.4195495,42.1491211,,,,0,68.7357006,57.4374774,1332.72297,67.2073601,66.5489408,33.0052452,33.5135197,,-0.513411057,11.9550558,2,G01,,7.280419685
2019-01-02 16:30:00+00:00,681.46715,,0,,,,0,0,,,,,0,0,,-0.696386581,,1,G01,,6.38649965
2019-01-02 16:40:00+00:00,,24.219557,41.87641,,,,0,68.30074,57.0307235,1348.52085,66.370265,65.692563,33.003815,33.1875,,,12.101982,,G01,,
2019-01-02 16:50:00+00:00,,24.0699901,41.9659646,,,,0,67.7769934,56.7985976,1308.26045,66.1144769,65.4350941,33.003815,33.1110577,,,11.7290753,,G01,,
2019-01-02 17:00:00+00:00,794.25567,23.8487225,41.8464733,,,,0,67.5892456,56.614995,1349.26427,65.8073163,65.1182906,33.003815,32.9937607,200,-0.23744105,12.09951985,2,G01,200,7.224774663
2019-01-02 17:10:00+00:00,749.680577,23.7960203,41.8800899,,,,0,67.6882268,56.5669534,1330.89099,65.8482669,65.1819085,33.003815,32.843495,,-0.342855854,11.9164895,2,G01,,7.07689477
2019-01-02 17:20:00+00:00,761.827223,23.6814243,41.821808,,,,0,67.5679376,56.447201,1343.3128,65.6429521,64.969407,33.003815,32.730859,,-0.624924214,12.04893935,2,G01,,7.00539488
2019-01-02 17:30:00+00:00,828.04038,23.670574,20.852575,,,,0,33.95303,56.522655,1371.7119,65.74932,65.05995,16.5019075,16.34375,209,-1.605832567,12.294835,1,G01,209,6.653399833
2019-01-02 17:40:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 17:50:00+00:00,,,,,,,,,,,,,,,,,,,G01,,
2019-01-02 18:00:00+00:00,475.9998014,23.203913,41.1389835,,,,0,63.961175,55.420825,1155.317633,63.67734433,62.903709,33.003815,32.3125,203,-0.53397272,10.36727033,2,G01,203,5.744928429
2019-01-02 18:10:00+00:00,541.7479705,23.1384407,40.9759668,,,,0,63.8292324,55.1321453,1193.86135,63.2459147,62.452873,33.003815,32.19375,,-0.16885512,10.71006555,2,G01,,6.124649825
2019-01-02 18:20:00+00:00,645.7939006,23.02330489,40.89435333,,,,0,65.45859211,55.35963333,1272.430044,63.16460978,62.40716078,33.003815,32.17166275,197,-0.225296414,11.40214228,2,G01,197,6.448223376
2019-01-02 18:30:00+00:00,692.5377195,22.7842844,40.9499918,,,,0,67.3845721,56.4591935,1299.64005,63.6831546,62.9554931,33.003815,32.2377193,197,-0.199578506,11.647597,2,G01,197,6.63178981
